date,crossing_name,auto,bus,truck,total,date2,day_type
2020-04-22,GWB,59312.0,427.0,10676,70415,2020-04,2
2020-04-22,HT,17126.0,65.0,717,17908,2020-04,2
2020-04-22,LT,15808.0,2752.0,1495,20055,2020-04,2
2020-04-22,OBX,20222.0,45.0,2208,22475,2020-04,2
2020-04-23,BB,5145.0,34.0,575,5754,2020-04,3
2020-04-23,GB,18890.0,81.0,3949,22920,2020-04,3
2020-04-23,GWB,57800.0,398.0,11028,69226,2020-04,3
2020-04-23,HT,16441.0,61.0,690,17192,2020-04,3
2020-04-23,LT,15587.0,2750.0,1522,19859,2020-04,3
2020-04-23,OBX,19238.0,38.0,2214,21490,2020-04,3
2020-04-24,BB,4904.0,23.0,427,5354,2020-04,4
2020-04-24,GB,18881.0,67.0,3546,22494,2020-04,4
2020-04-24,GWB,58199.0,424.0,10102,68725,2020-04,4
2020-04-24,HT,16302.0,60.0,663,17025,2020-04,4
2020-04-24,LT,15213.0,2713.0,1471,19397,2020-04,4
2020-04-24,OBX,17492.0,31.0,1894,19417,2020-04,4
2020-04-25,BB,4254.0,4.0,127,4385,2020-04,5
2020-04-25,GB,18683.0,18.0,1403,20104,2020-04,5
2020-04-25,GWB,61811.0,276.0,4262,66349,2020-04,5
2020-04-25,HT,14939.0,40.0,248,15227,2020-04,5
2020-04-25,LT,13043.0,1552.0,646,15241,2020-04,5
2020-04-25,OBX,18838.0,9.0,756,19603,2020-04,5
2020-04-26,BB,3025.0,3.0,58,3086,2020-04,6
2020-04-26,GB,13878.0,14.0,884,14776,2020-04,6
2020-04-26,GWB,45672.0,206.0,3491,49369,2020-04,6
2020-04-26,HT,12126.0,40.0,126,12292,2020-04,6
2020-04-26,LT,9394.0,1213.0,302,10909,2020-04,6
2020-04-26,OBX,14416.0,4.0,480,14900,2020-04,6
2020-04-27,BB,5046.0,24.0,509,5579,2020-04,0
2020-04-27,GB,19100.0,69.0,3560,22729,2020-04,0
2020-04-27,GWB,59816.0,443.0,10201,70460,2020-04,0
2020-04-27,HT,17464.0,72.0,738,18274,2020-04,0
2020-04-27,LT,15967.0,2759.0,1427,20153,2020-04,0
2020-04-27,OBX,18984.0,31.0,1850,20865,2020-04,0
2020-04-28,BB,5478.0,24.0,585,6087,2020-04,1
2020-04-28,GB,21576.0,83.0,4073,25732,2020-04,1
2020-04-28,GWB,65493.0,455.0,11047,76995,2020-04,1
2020-04-28,HT,15728.0,68.0,655,16451,2020-04,1
2020-04-28,LT,18469.0,2757.0,1835,23061,2020-04,1
2020-04-28,OBX,21817.0,41.0,2272,24130,2020-04,1
2020-04-29,BB,5330.0,28.0,548,5906,2020-04,2
2020-04-29,GB,20332.0,70.0,4243,24645,2020-04,2
2020-04-29,GWB,61330.0,443.0,11224,72997,2020-04,2
2020-04-29,HT,17247.0,68.0,758,18073,2020-04,2
2020-04-29,LT,16929.0,2734.0,1700,21363,2020-04,2
2020-04-29,OBX,20242.0,28.0,2138,22408,2020-04,2
2020-04-30,BB,5061.0,29.0,500,5590,2020-04,3
2020-04-30,GB,20292.0,69.0,4169,24530,2020-04,3
2020-04-30,GWB,60162.0,468.0,11415,72045,2020-04,3
2020-04-30,HT,17504.0,71.0,769,18344,2020-04,3
2020-04-30,LT,16872.0,2720.0,1676,21268,2020-04,3
2020-04-30,OBX,19163.0,27.0,2005,21195,2020-04,3
2020-05-01,BB,5553.0,21.0,483,6057,2020-05,4
2020-05-01,GB,21624.0,56.0,4051,25731,2020-05,4
2020-05-01,GWB,66685.0,517.0,10420,77622,2020-05,4
2020-05-01,HT,19353.0,66.0,757,20176,2020-05,4
2020-05-01,LT,17692.0,2738.0,1710,22140,2020-05,4
2020-05-01,OBX,20547.0,32.0,1949,22528,2020-05,4
2020-05-02,BB,4759.0,33.0,152,4944,2020-05,5
2020-05-02,GB,21386.0,18.0,1577,22981,2020-05,5
2020-05-02,GWB,71593.0,301.0,4439,76333,2020-05,5
2020-05-02,HT,17477.0,37.0,234,17748,2020-05,5
2020-05-02,LT,15188.0,1517.0,640,17345,2020-05,5
2020-05-02,OBX,21290.0,29.0,820,22139,2020-05,5
2020-05-03,BB,4016.0,3.0,59,4078,2020-05,6
2020-05-03,GB,20554.0,13.0,1000,21567,2020-05,6
2020-05-03,GWB,69918.0,238.0,3660,73816,2020-05,6
2020-05-03,HT,16595.0,26.0,118,16739,2020-05,6
2020-05-03,LT,12859.0,1196.0,302,14357,2020-05,6
2020-05-03,OBX,21088.0,3.0,508,21599,2020-05,6
2020-05-04,BB,5696.0,28.0,576,6300,2020-05,0
2020-05-04,GB,22807.0,66.0,3900,26773,2020-05,0
2020-05-04,GWB,69040.0,457.0,10428,79925,2020-05,0
2020-05-04,HT,19144.0,59.0,808,20011,2020-05,0
2020-05-04,LT,18399.0,2756.0,1559,22714,2020-05,0
2020-05-04,OBX,22038.0,33.0,1985,24056,2020-05,0
2020-05-05,BB,5620.0,24.0,554,6198,2020-05,1
2020-05-05,GB,23350.0,70.0,4559,27979,2020-05,1
2020-05-05,GWB,68319.0,478.0,11379,80176,2020-05,1
2020-05-05,HT,19308.0,70.0,805,20183,2020-05,1
2020-05-05,LT,18571.0,2751.0,1920,23242,2020-05,1
2020-05-05,OBX,22399.0,30.0,2272,24701,2020-05,1
2020-05-06,BB,5528.0,39.0,567,6134,2020-05,2
2020-05-06,GB,21547.0,89.0,4454,26090,2020-05,2
2020-05-06,GWB,66203.0,486.0,11384,78073,2020-05,2
2020-05-06,HT,18685.0,72.0,799,19556,2020-05,2
2020-05-06,LT,18387.0,2728.0,1779,22894,2020-05,2
2020-05-06,OBX,21125.0,40.0,2381,23546,2020-05,2
2020-05-07,BB,6034.0,33.0,571,6638,2020-05,3
2020-05-07,GB,23538.0,70.0,4568,28176,2020-05,3
2020-05-07,GWB,72576.0,489.0,11882,84947,2020-05,3
2020-05-07,HT,20881.0,65.0,789,21735,2020-05,3
2020-05-07,LT,19771.0,2783.0,1797,24351,2020-05,3
2020-05-07,OBX,23908.0,42.0,2455,26405,2020-05,3
2020-05-08,BB,5977.0,27.0,476,6480,2020-05,4
2020-05-08,GB,23928.0,73.0,4141,28142,2020-05,4
2020-05-08,GWB,73916.0,458.0,10810,85184,2020-05,4
2020-05-08,HT,20268.0,64.0,767,21099,2020-05,4
2020-05-08,LT,19471.0,2773.0,1834,24078,2020-05,4
2020-05-08,OBX,22172.0,35.0,2315,24522,2020-05,4
2020-05-09,BB,4792.0,7.0,136,4935,2020-05,5
2020-05-09,GB,22418.0,25.0,1443,23886,2020-05,5
2020-05-09,GWB,70735.0,289.0,4593,75617,2020-05,5
2020-05-09,HT,17149.0,31.0,244,17424,2020-05,5
2020-05-09,LT,15333.0,1493.0,708,17534,2020-05,5
2020-05-09,OBX,21446.0,15.0,944,22405,2020-05,5
2020-05-10,BB,4418.0,5.0,52,4475,2020-05,6
2020-05-10,GB,24357.0,7.0,978,25342,2020-05,6
2020-05-10,GWB,82238.0,219.0,3591,86048,2020-05,6
2020-05-10,HT,20128.0,37.0,122,20287,2020-05,6
2020-05-10,LT,14990.0,1174.0,330,16494,2020-05,6
2020-05-10,OBX,26395.0,9.0,487,26891,2020-05,6
2020-05-11,BB,5697.0,27.0,548,6272,2020-05,0
2020-05-11,GB,23689.0,60.0,4022,27771,2020-05,0
2020-05-11,GWB,71440.0,457.0,10770,82667,2020-05,0
2020-05-11,HT,19929.0,81.0,761,20771,2020-05,0
2020-05-11,LT,19666.0,2855.0,1754,24275,2020-05,0
2020-05-11,OBX,21932.0,28.0,2094,24054,2020-05,0
2020-05-12,BB,5801.0,33.0,628,6462,2020-05,1
2020-05-12,GB,23673.0,84.0,4469,28226,2020-05,1
2020-05-12,GWB,74827.0,480.0,11656,86963,2020-05,1
2020-05-12,HT,20448.0,73.0,819,21340,2020-05,1
2020-05-12,LT,20035.0,2846.0,1985,24866,2020-05,1
2020-05-12,OBX,23779.0,37.0,2323,26139,2020-05,1
2020-05-13,BB,6079.0,33.0,587,6699,2020-05,2
2020-05-13,GB,24429.0,81.0,4655,29165,2020-05,2
2020-05-13,GWB,75811.0,480.0,11772,88063,2020-05,2
2020-05-13,HT,21310.0,78.0,845,22233,2020-05,2
2020-05-13,LT,20459.0,2869.0,2001,25329,2020-05,2
2020-05-13,OBX,24528.0,40.0,2332,26900,2020-05,2
2020-05-14,BB,6095.0,26.0,647,6768,2020-05,3
2020-05-14,GB,24575.0,84.0,4447,29106,2020-05,3
2020-05-14,GWB,76989.0,495.0,12017,89501,2020-05,3
2020-05-14,HT,21351.0,65.0,832,22248,2020-05,3
2020-05-14,LT,20781.0,2826.0,1947,25554,2020-05,3
2020-05-14,OBX,25512.0,40.0,2639,28191,2020-05,3
2020-05-15,BB,6522.0,30.0,511,7063,2020-05,4
2020-05-15,GB,26797.0,73.0,4335,31205,2020-05,4
2020-05-15,GWB,84438.0,493.0,11154,96085,2020-05,4
2020-05-15,HT,23158.0,65.0,851,24074,2020-05,4
2020-05-15,LT,21629.0,2832.0,2005,26466,2020-05,4
2020-05-15,OBX,25681.0,36.0,2375,28092,2020-05,4
2020-05-16,BB,5354.0,13.0,160,5527,2020-05,5
2020-05-16,GB,25572.0,21.0,1710,27303,2020-05,5
2020-05-16,GWB,88519.0,331.0,4925,93775,2020-05,5
2020-05-16,HT,21118.0,25.0,243,21386,2020-05,5
2020-05-16,LT,18559.0,1511.0,782,20852,2020-05,5
2020-05-16,OBX,24962.0,11.0,961,25934,2020-05,5
2020-05-17,BB,4477.0,5.0,63,4545,2020-05,6
2020-05-17,GB,25044.0,10.0,1129,26183,2020-05,6
2020-05-17,GWB,85860.0,276.0,3930,90066,2020-05,6
2020-05-17,HT,20318.0,40.0,161,20519,2020-05,6
2020-05-17,LT,15449.0,1173.0,348,16970,2020-05,6
2020-05-17,OBX,23868.0,8.0,567,24443,2020-05,6
2020-05-18,BB,6035.0,27.0,576,6638,2020-05,0
2020-05-18,GB,26190.0,79.0,4447,30716,2020-05,0
2020-05-18,GWB,81142.0,464.0,11567,93173,2020-05,0
2020-05-18,HT,22987.0,72.0,851,23910,2020-05,0
2020-05-18,LT,21097.0,2877.0,1837,25811,2020-05,0
2020-05-18,OBX,24755.0,36.0,2300,27091,2020-05,0
2020-05-19,BB,6478.0,35.0,607,7120,2020-05,1
2020-05-19,GB,25017.0,80.0,4409,29506,2020-05,1
2020-05-19,GWB,79547.0,490.0,12170,92207,2020-05,1
2020-05-19,HT,22301.0,65.0,877,23243,2020-05,1
2020-05-19,LT,21917.0,2854.0,2135,26906,2020-05,1
2020-05-19,OBX,25735.0,40.0,2685,28460,2020-05,1
2020-05-20,BB,7024.0,31.0,654,7709,2020-05,2
2020-05-20,GB,27110.0,87.0,4803,32000,2020-05,2
2020-05-20,GWB,82941.0,484.0,12256,95681,2020-05,2
2020-05-20,HT,23235.0,80.0,874,24189,2020-05,2
2020-05-20,LT,23088.0,2876.0,2079,28043,2020-05,2
2020-05-20,OBX,26135.0,38.0,2521,28694,2020-05,2
2020-05-21,BB,6761.0,44.0,606,7411,2020-05,3
2020-05-21,GB,28206.0,67.0,4630,32903,2020-05,3
2020-05-21,GWB,87990.0,505.0,12682,101177,2020-05,3
2020-05-21,HT,25075.0,82.0,963,26120,2020-05,3
2020-05-21,LT,21883.0,2821.0,1882,26586,2020-05,3
2020-05-21,OBX,27033.0,40.0,2757,29830,2020-05,3
2020-05-22,BB,6992.0,32.0,572,7596,2020-05,4
2020-05-22,GB,29823.0,101.0,4482,34406,2020-05,4
2020-05-22,GWB,94709.0,528.0,11799,107036,2020-05,4
2020-05-22,HT,25146.0,72.0,838,26056,2020-05,4
2020-05-22,LT,24207.0,2870.0,2100,29177,2020-05,4
2020-05-22,OBX,26281.0,30.0,2517,28828,2020-05,4
2020-05-23,BB,4938.0,13.0,161,5112,2020-05,5
2020-05-23,GB,23269.0,20.0,1645,24934,2020-05,5
2020-05-23,GWB,73924.0,305.0,5042,79271,2020-05,5
2020-05-23,HT,19426.0,42.0,349,19817,2020-05,5
2020-05-23,LT,15707.0,1476.0,697,17880,2020-05,5
2020-05-23,OBX,20670.0,9.0,955,21634,2020-05,5
2020-05-24,BB,5036.0,6.0,66,5108,2020-05,6
2020-05-24,GB,28516.0,12.0,1060,29588,2020-05,6
2020-05-24,GWB,95692.0,244.0,3108,99044,2020-05,6
2020-05-24,HT,22728.0,42.0,163,22933,2020-05,6
2020-05-24,LT,17045.0,1153.0,319,18517,2020-05,6
2020-05-24,OBX,27560.0,6.0,472,28038,2020-05,6
2020-05-25,BB,4800.0,13.0,130,4943,2020-05,0
2020-05-25,GB,30508.0,28.0,1541,32077,2020-05,0
2020-05-25,GWB,96165.0,367.0,4669,101201,2020-05,0
2020-05-25,HT,22996.0,37.0,328,23361,2020-05,0
2020-05-25,LT,17876.0,2416.0,498,20790,2020-05,0
2020-05-25,OBX,26538.0,15.0,753,27306,2020-05,0
2020-05-26,BB,6543.0,24.0,583,7150,2020-05,1
2020-05-26,GB,29506.0,90.0,4337,33933,2020-05,1
2020-05-26,GWB,94836.0,498.0,11631,106965,2020-05,1
2020-05-26,HT,25871.0,81.0,973,26925,2020-05,1
2020-05-26,LT,25159.0,2904.0,1904,29967,2020-05,1
2020-05-26,OBX,28637.0,34.0,2414,31085,2020-05,1
2020-05-27,BB,6779.0,30.0,667,7476,2020-05,2
2020-05-27,GB,29130.0,93.0,4606,33829,2020-05,2
2020-05-27,GWB,91142.0,524.0,12657,104323,2020-05,2
2020-05-27,HT,24687.0,77.0,962,25726,2020-05,2
2020-05-27,LT,25251.0,2893.0,2165,30309,2020-05,2
2020-05-27,OBX,28365.0,44.0,2621,31030,2020-05,2
2020-05-28,BB,6747.0,27.0,633,7407,2020-05,3
2020-05-28,GB,27866.0,92.0,4569,32527,2020-05,3
2020-05-28,GWB,87495.0,506.0,13012,101013,2020-05,3
2020-05-28,HT,24428.0,77.0,1010,25515,2020-05,3
2020-05-28,LT,24842.0,2905.0,2234,29981,2020-05,3
2020-05-28,OBX,27082.0,48.0,2661,29791,2020-05,3
2020-05-29,BB,6905.0,22.0,629,7556,2020-05,4
2020-05-29,GB,28658.0,84.0,4219,32961,2020-05,4
2020-05-29,GWB,91116.0,549.0,11717,103382,2020-05,4
2020-05-29,HT,24790.0,88.0,906,25784,2020-05,4
2020-05-29,LT,25066.0,2926.0,2221,30213,2020-05,4
2020-05-29,OBX,25864.0,37.0,2362,28263,2020-05,4
2020-05-30,BB,5950.0,9.0,216,6175,2020-05,5
2020-05-30,GB,30041.0,26.0,1916,31983,2020-05,5
2020-05-30,GWB,97276.0,391.0,5263,102930,2020-05,5
2020-05-30,HT,23608.0,52.0,344,24004,2020-05,5
2020-05-30,LT,20531.0,1508.0,802,22841,2020-05,5
2020-05-30,OBX,28366.0,22.0,1044,29432,2020-05,5
2020-05-31,BB,5282.0,4.0,78,5364,2020-05,6
2020-05-31,GB,33047.0,16.0,1210,34273,2020-05,6
2020-05-31,GWB,106378.0,361.0,3990,110729,2020-05,6
2020-05-31,HT,23645.0,52.0,201,23898,2020-05,6
2020-05-31,LT,18640.0,1162.0,408,20210,2020-05,6
2020-05-31,OBX,31238.0,10.0,587,31835,2020-05,6
2020-06-01,BB,6640.0,36.0,676,7352,2020-06,0
2020-06-01,GB,30006.0,91.0,4395,34492,2020-06,0
2020-06-01,GWB,94581.0,622.0,11587,106790,2020-06,0
2020-06-01,HT,24784.0,100.0,873,25757,2020-06,0
2020-06-01,LT,24592.0,2978.0,1943,29513,2020-06,0
2020-06-01,OBX,28803.0,28.0,2343,31174,2020-06,0
2020-06-02,BB,6618.0,28.0,693,7339,2020-06,1
2020-06-02,GB,28585.0,87.0,4802,33474,2020-06,1
2020-06-02,GWB,86225.0,566.0,12710,99501,2020-06,1
2020-06-02,HT,21794.0,81.0,885,22760,2020-06,1
2020-06-02,LT,22857.0,2955.0,2184,27996,2020-06,1
2020-06-02,OBX,27440.0,33.0,2535,30008,2020-06,1
2020-06-03,BB,6741.0,28.0,606,7375,2020-06,2
2020-06-03,GB,27941.0,93.0,4604,32638,2020-06,2
2020-06-03,GWB,84500.0,558.0,12793,97851,2020-06,2
2020-06-03,HT,22338.0,82.0,939,23359,2020-06,2
2020-06-03,LT,22174.0,2970.0,2150,27294,2020-06,2
2020-06-03,OBX,26527.0,40.0,2420,28987,2020-06,2
2020-06-04,BB,7311.0,33.0,626,7970,2020-06,3
2020-06-04,GB,30412.0,108.0,4579,35099,2020-06,3
2020-06-04,GWB,92467.0,589.0,12940,105996,2020-06,3
2020-06-04,HT,22877.0,79.0,910,23866,2020-06,3
2020-06-04,LT,23536.0,2984.0,2099,28619,2020-06,3
2020-06-04,OBX,29029.0,29.0,2628,31686,2020-06,3
2020-06-05,BB,7303.0,25.0,589,7917,2020-06,4
2020-06-05,GB,31041.0,79.0,4199,35319,2020-06,4
2020-06-05,GWB,94907.0,580.0,11944,107431,2020-06,4
2020-06-05,HT,23495.0,78.0,854,24427,2020-06,4
2020-06-05,LT,23440.0,2959.0,2056,28455,2020-06,4
2020-06-05,OBX,27526.0,29.0,2461,30016,2020-06,4
2020-06-06,BB,6496.0,12.0,209,6717,2020-06,5
2020-06-06,GB,32044.0,23.0,1883,33950,2020-06,5
2020-06-06,GWB,95306.0,425.0,5341,101072,2020-06,5
2020-06-06,HT,20761.0,37.0,324,21122,2020-06,5
2020-06-06,LT,17913.0,1534.0,747,20194,2020-06,5
2020-06-06,OBX,28757.0,20.0,1016,29793,2020-06,5
2020-06-07,BB,5923.0,10.0,65,5998,2020-06,6
2020-06-07,GB,36229.0,21.0,1268,37518,2020-06,6
2020-06-07,GWB,111027.0,337.0,3926,115290,2020-06,6
2020-06-07,HT,24152.0,33.0,138,24323,2020-06,6
2020-06-07,LT,17741.0,1184.0,367,19292,2020-06,6
2020-06-07,OBX,33434.0,13.0,549,33996,2020-06,6
2020-06-08,BB,7091.0,36.0,634,7761,2020-06,0
2020-06-08,GB,32437.0,290.0,4343,37070,2020-06,0
2020-06-08,GWB,99229.0,603.0,11908,111740,2020-06,0
2020-06-08,HT,26011.0,108.0,890,27009,2020-06,0
2020-06-08,LT,26169.0,4225.0,1973,32367,2020-06,0
2020-06-08,OBX,31657.0,38.0,2450,34145,2020-06,0
2020-06-09,BB,7519.0,41.0,663,8223,2020-06,1
2020-06-09,GB,31751.0,298.0,4669,36718,2020-06,1
2020-06-09,GWB,97704.0,570.0,13112,111386,2020-06,1
2020-06-09,HT,25295.0,99.0,967,26361,2020-06,1
2020-06-09,LT,26853.0,4277.0,2306,33436,2020-06,1
2020-06-09,OBX,32271.0,36.0,2674,34981,2020-06,1
2020-06-10,BB,7488.0,49.0,647,8184,2020-06,2
2020-06-10,GB,32354.0,307.0,4804,37465,2020-06,2
2020-06-10,GWB,99825.0,624.0,13023,113472,2020-06,2
2020-06-10,HT,25548.0,112.0,951,26611,2020-06,2
2020-06-10,LT,27084.0,4220.0,2305,33609,2020-06,2
2020-06-10,OBX,32403.0,49.0,2666,35118,2020-06,2
2020-06-11,BB,7423.0,45.0,674,8142,2020-06,3
2020-06-11,GB,31501.0,278.0,4823,36602,2020-06,3
2020-06-11,GWB,96489.0,594.0,13197,110280,2020-06,3
2020-06-11,HT,25696.0,101.0,979,26776,2020-06,3
2020-06-11,LT,27325.0,4190.0,2389,33904,2020-06,3
2020-06-11,OBX,29520.0,49.0,2658,32227,2020-06,3
2020-06-12,BB,8133.0,53.0,570,8756,2020-06,4
2020-06-12,GB,35380.0,284.0,4432,40096,2020-06,4
2020-06-12,GWB,111212.0,641.0,12269,124122,2020-06,4
2020-06-12,HT,27871.0,95.0,999,28965,2020-06,4
2020-06-12,LT,28421.0,4124.0,2356,34901,2020-06,4
2020-06-12,OBX,33283.0,43.0,2583,35909,2020-06,4
2020-06-13,BB,6970.0,8.0,188,7166,2020-06,5
2020-06-13,GB,36447.0,27.0,1963,38437,2020-06,5
2020-06-13,GWB,108719.0,405.0,5203,114327,2020-06,5
2020-06-13,HT,27024.0,44.0,340,27408,2020-06,5
2020-06-13,LT,25375.0,1667.0,948,27990,2020-06,5
2020-06-13,OBX,34414.0,8.0,1035,35457,2020-06,5
2020-06-14,BB,5835.0,6.0,85,5926,2020-06,6
2020-06-14,GB,38341.0,22.0,1286,39649,2020-06,6
2020-06-14,GWB,119219.0,386.0,4024,123629,2020-06,6
2020-06-14,HT,27340.0,45.0,183,27568,2020-06,6
2020-06-14,LT,22100.0,1279.0,401,23780,2020-06,6
2020-06-14,OBX,36036.0,11.0,641,36688,2020-06,6
2020-06-15,BB,7340.0,38.0,583,7961,2020-06,0
2020-06-15,GB,34983.0,298.0,4471,39752,2020-06,0
2020-06-15,GWB,105171.0,636.0,12354,118161,2020-06,0
2020-06-15,HT,26953.0,121.0,1009,28083,2020-06,0
2020-06-15,LT,28803.0,4358.0,2347,35508,2020-06,0
2020-06-15,OBX,33062.0,34.0,2470,35566,2020-06,0
2020-06-16,BB,7470.0,26.0,637,8133,2020-06,1
2020-06-16,GB,32891.0,300.0,4661,37852,2020-06,1
2020-06-16,GWB,100845.0,647.0,13365,114857,2020-06,1
2020-06-16,HT,27056.0,123.0,1125,28304,2020-06,1
2020-06-16,LT,29303.0,4381.0,2662,36346,2020-06,1
2020-06-16,OBX,32969.0,34.0,2714,35717,2020-06,1
2020-06-17,BB,7459.0,30.0,668,8157,2020-06,2
2020-06-17,GB,34039.0,301.0,4895,39235,2020-06,2
2020-06-17,GWB,102445.0,614.0,13393,116452,2020-06,2
2020-06-17,HT,27768.0,112.0,1066,28946,2020-06,2
2020-06-17,LT,30227.0,4355.0,2654,37236,2020-06,2
2020-06-17,OBX,33776.0,46.0,2731,36553,2020-06,2
2020-06-18,BB,7758.0,23.0,652,8433,2020-06,3
2020-06-18,GB,34763.0,303.0,4901,39967,2020-06,3
2020-06-18,GWB,105003.0,659.0,13588,119250,2020-06,3
2020-06-18,HT,28600.0,123.0,1016,29739,2020-06,3
2020-06-18,LT,31304.0,4381.0,2623,38308,2020-06,3
2020-06-18,OBX,33345.0,45.0,2881,36271,2020-06,3
2020-06-19,BB,8501.0,32.0,661,9194,2020-06,4
2020-06-19,GB,36835.0,299.0,4465,41599,2020-06,4
2020-06-19,GWB,115571.0,650.0,12411,128632,2020-06,4
2020-06-19,HT,30276.0,122.0,984,31382,2020-06,4
2020-06-19,LT,32546.0,4361.0,2583,39490,2020-06,4
2020-06-19,OBX,35835.0,37.0,2707,38579,2020-06,4
2020-06-20,BB,7051.0,6.0,190,7247,2020-06,5
2020-06-20,GB,39992.0,29.0,1825,41846,2020-06,5
2020-06-20,GWB,117677.0,457.0,5341,123475,2020-06,5
2020-06-20,HT,28945.0,63.0,453,29461,2020-06,5
2020-06-20,LT,25455.0,1713.0,938,28106,2020-06,5
2020-06-20,OBX,36712.0,13.0,1062,37787,2020-06,5
2020-06-21,BB,6355.0,1.0,62,6418,2020-06,6
2020-06-21,GB,42262.0,22.0,1179,43463,2020-06,6
2020-06-21,GWB,131668.0,373.0,3894,135935,2020-06,6
2020-06-21,HT,30594.0,50.0,183,30827,2020-06,6
2020-06-21,LT,25614.0,1296.0,390,27300,2020-06,6
2020-06-21,OBX,41258.0,15.0,555,41828,2020-06,6
2020-06-22,BB,7736.0,30.0,609,8375,2020-06,0
2020-06-22,GB,36973.0,300.0,4442,41715,2020-06,0
2020-06-22,GWB,112985.0,648.0,12237,125870,2020-06,0
2020-06-22,HT,29276.0,130.0,1087,30493,2020-06,0
2020-06-22,LT,31084.0,4404.0,2358,37846,2020-06,0
2020-06-22,OBX,36544.0,38.0,2587,39169,2020-06,0
2020-06-23,BB,7858.0,23.0,669,8550,2020-06,1
2020-06-23,GB,35792.0,319.0,4838,40949,2020-06,1
2020-06-23,GWB,107309.0,662.0,13286,121257,2020-06,1
2020-06-23,HT,28400.0,127.0,1085,29612,2020-06,1
2020-06-23,LT,30977.0,4479.0,2636,38092,2020-06,1
2020-06-23,OBX,35419.0,47.0,2712,38178,2020-06,1
2020-06-24,BB,8073.0,36.0,631,8740,2020-06,2
2020-06-24,GB,35642.0,311.0,5012,40965,2020-06,2
2020-06-24,GWB,108864.0,665.0,13609,123138,2020-06,2
2020-06-24,HT,28945.0,132.0,1142,30219,2020-06,2
2020-06-24,LT,31103.0,4492.0,2600,38195,2020-06,2
2020-06-24,OBX,35865.0,65.0,2711,38641,2020-06,2
2020-06-25,BB,8262.0,34.0,625,8921,2020-06,3
2020-06-25,GB,38378.0,328.0,5060,43766,2020-06,3
2020-06-25,GWB,113199.0,713.0,14040,127952,2020-06,3
2020-06-25,HT,29029.0,138.0,1139,30306,2020-06,3
2020-06-25,LT,32204.0,4506.0,2651,39361,2020-06,3
2020-06-25,OBX,36170.0,55.0,2866,39091,2020-06,3
2020-06-26,BB,8688.0,20.0,622,9330,2020-06,4
2020-06-26,GB,39332.0,300.0,4671,44303,2020-06,4
2020-06-26,GWB,120977.0,714.0,12819,134510,2020-06,4
2020-06-26,HT,30323.0,143.0,1054,31520,2020-06,4
2020-06-26,LT,32451.0,4504.0,2647,39602,2020-06,4
2020-06-26,OBX,35888.0,52.0,2765,38705,2020-06,4
2020-06-27,BB,6957.0,4.0,209,7170,2020-06,5
2020-06-27,GB,38223.0,31.0,2064,40318,2020-06,5
2020-06-27,GWB,112871.0,493.0,5664,119028,2020-06,5
2020-06-27,HT,28473.0,85.0,442,29000,2020-06,5
2020-06-27,LT,26494.0,1764.0,1121,29379,2020-06,5
2020-06-27,OBX,34196.0,22.0,1165,35383,2020-06,5
2020-06-28,BB,6325.0,2.0,70,6397,2020-06,6
2020-06-28,GB,41151.0,43.0,1400,42594,2020-06,6
2020-06-28,GWB,125693.0,426.0,4266,130385,2020-06,6
2020-06-28,HT,30270.0,75.0,239,30584,2020-06,6
2020-06-28,LT,26002.0,1361.0,507,27870,2020-06,6
2020-06-28,OBX,37967.0,15.0,626,38608,2020-06,6
2020-06-29,BB,8162.0,29.0,599,8790,2020-06,0
2020-06-29,GB,38586.0,312.0,4805,43703,2020-06,0
2020-06-29,GWB,118055.0,717.0,12665,131437,2020-06,0
2020-06-29,HT,30471.0,127.0,1221,31819,2020-06,0
2020-06-29,LT,31065.0,4531.0,2521,38117,2020-06,0
2020-06-29,OBX,38028.0,40.0,2658,40726,2020-06,0
2020-06-30,BB,8083.0,32.0,680,8795,2020-06,1
2020-06-30,GB,38724.0,304.0,5198,44226,2020-06,1
2020-06-30,GWB,110782.0,738.0,13858,125378,2020-06,1
2020-06-30,HT,29519.0,141.0,1179,30839,2020-06,1
2020-06-30,LT,32460.0,4563.0,2905,39928,2020-06,1
2020-06-30,OBX,33006.0,41.0,2658,35705,2020-06,1
2020-07-01,BB,8229.0,33.0,679,8941,2020-07,2
2020-07-01,GB,37158.0,313.0,4912,42383,2020-07,2
2020-07-01,GWB,115163.0,709.0,13848,129720,2020-07,2
2020-07-01,HT,29779.0,136.0,1146,31061,2020-07,2
2020-07-01,LT,32379.0,4666.0,2693,39738,2020-07,2
2020-07-01,OBX,34754.0,55.0,2768,37577,2020-07,2
2020-07-02,BB,8910.0,38.0,699,9647,2020-07,3
2020-07-02,GB,41515.0,346.0,4914,46775,2020-07,3
2020-07-02,GWB,125128.0,697.0,13534,139359,2020-07,3
2020-07-02,HT,31701.0,127.0,1097,32925,2020-07,3
2020-07-02,LT,33913.0,4684.0,2689,41286,2020-07,3
2020-07-02,OBX,38599.0,48.0,2854,41501,2020-07,3
2020-07-03,BB,7619.0,5.0,370,7994,2020-07,4
2020-07-03,GB,38869.0,54.0,3197,42120,2020-07,4
2020-07-03,GWB,118176.0,622.0,8271,127069,2020-07,4
2020-07-03,HT,27991.0,73.0,643,28707,2020-07,4
2020-07-03,LT,24695.0,2889.0,1465,29049,2020-07,4
